objectid,mb_code_2021,change_flag_2021,sa2_name_2021,Suburb_Name
3607,10040563000,0,Chester Hill - Sefton,Sefton
3608,10040564000,0,Chester Hill - Sefton,Sefton
3609,10040571000,0,Chester Hill - Sefton,Sefton
3610,10040572000,0,Chester Hill - Sefton,Sefton
3611,10040580000,0,Regents Park,Regents Park
3612,10040591000,0,Regents Park,Regents Park
3613,10040592000,0,Regents Park,Regents Park
3614,10040593000,0,Regents Park,Regents Park
3615,10040600000,0,Regents Park,Regents Park
3616,10040610000,0,Regents Park,Regents Park
3617,10040620000,0,Regents Park,Regents Park
3618,10040630000,0,Regents Park,Regents Park
3619,10040640000,0,Regents Park,Regents Park
3620,10040650000,0,Regents Park,Regents Park
3621,10040660000,0,Chester Hill - Sefton,Villawood
3622,10040671000,0,Chester Hill - Sefton,Villawood
3623,10040672000,0,Chester Hill - Sefton,Villawood
3624,10040681000,0,Chester Hill - Sefton,Villawood
3625,10040682000,0,Chester Hill - Sefton,Villawood
3626,10040690000,0,Bass Hill - Georges Hall,Villawood
3627,10040700000,0,Bass Hill - Georges Hall,Villawood
3628,10040710000,0,Bass Hill - Georges Hall,Villawood
3629,10040720000,0,Bass Hill - Georges Hall,Villawood
3630,10040730000,0,Bass Hill - Georges Hall,Villawood
3631,10040740000,0,Bass Hill - Georges Hall,Villawood
3632,10040750000,0,Bass Hill - Georges Hall,Villawood
3633,10040760000,0,Bass Hill - Georges Hall,Villawood
3634,10040770000,0,Bass Hill - Georges Hall,Villawood
3635,10040780000,0,Bass Hill - Georges Hall,Villawood
3636,10040790000,0,Bass Hill - Georges Hall,Villawood
3637,10040800000,0,Bass Hill - Georges Hall,Villawood
3638,10040810000,0,Bass Hill - Georges Hall,Villawood
3639,10040820000,0,Bass Hill - Georges Hall,Villawood
3640,10040830000,0,Bass Hill - Georges Hall,Villawood
3641,10040840000,0,Bass Hill - Georges Hall,Villawood
3642,10040850000,0,Bass Hill - Georges Hall,Villawood
3643,10040860000,0,Bass Hill - Georges Hall,Villawood
3644,10040871000,0,Chester Hill - Sefton,Chester Hill
3645,10040872000,0,Chester Hill - Sefton,Chester Hill
3646,10040880000,0,Chester Hill - Sefton,Chester Hill
3647,10040890000,0,Chester Hill - Sefton,Chester Hill
3648,10040900000,0,Chester Hill - Sefton,Chester Hill
3649,10040910000,0,Chester Hill - Sefton,Chester Hill
3650,10040920000,0,Chester Hill - Sefton,Chester Hill
3651,10040930000,0,Chester Hill - Sefton,Chester Hill
3652,10040940000,0,Chester Hill - Sefton,Chester Hill
3653,10040950000,0,Chester Hill - Sefton,Chester Hill
3654,10040960000,0,Chester Hill - Sefton,Chester Hill
3655,10040970000,0,Chester Hill - Sefton,Chester Hill
3656,10040980000,0,Chester Hill - Sefton,Chester Hill
3657,10041010000,0,Chester Hill - Sefton,Chester Hill
3658,10041020000,0,Chester Hill - Sefton,Chester Hill
3659,10041030000,0,Chester Hill - Sefton,Chester Hill
3660,10041040000,0,Chester Hill - Sefton,Chester Hill
3661,10041050000,0,Chester Hill - Sefton,Chester Hill
3662,10041060000,0,Chester Hill - Sefton,Chester Hill
3663,10041070000,0,Chester Hill - Sefton,Chester Hill
3664,10041080000,0,Chester Hill - Sefton,Chester Hill
3665,10041090000,0,Chester Hill - Sefton,Chester Hill
3666,10041100000,0,Chester Hill - Sefton,Chester Hill
3667,10041110000,0,Chester Hill - Sefton,Chester Hill
3668,10041120000,0,Chester Hill - Sefton,Chester Hill
3669,10041131000,0,Chester Hill - Sefton,Chester Hill
3670,10041132000,0,Chester Hill - Sefton,Chester Hill
3671,10041140000,0,Chester Hill - Sefton,Chester Hill
3672,10041150000,0,Bass Hill - Georges Hall,Bass Hill
3673,10041160000,0,Bass Hill - Georges Hall,Bass Hill
3674,10041180000,0,Bass Hill - Georges Hall,Bass Hill
3675,10041190000,0,Bass Hill - Georges Hall,Bass Hill
3676,10041210000,0,Bass Hill - Georges Hall,Bass Hill
3677,10041220000,0,Bass Hill - Georges Hall,Bass Hill
3678,10041230000,0,Bass Hill - Georges Hall,Bass Hill
3679,10041240000,0,Bass Hill - Georges Hall,Bass Hill
3680,10041250000,0,Bass Hill - Georges Hall,Bass Hill
3681,10041260000,0,Bass Hill - Georges Hall,Bass Hill
3682,10041270000,0,Bass Hill - Georges Hall,Bass Hill
3683,10041280000,0,Bass Hill - Georges Hall,Bass Hill
3684,10041290000,0,Bass Hill - Georges Hall,Bass Hill
3685,10041300000,0,Bass Hill - Georges Hall,Bass Hill
3686,10041310000,0,Bass Hill - Georges Hall,Bass Hill
3687,10041320000,0,Bass Hill - Georges Hall,Bass Hill
3688,10041330000,0,Bass Hill - Georges Hall,Bass Hill
3689,10041340000,0,Bass Hill - Georges Hall,Bass Hill
3690,10041350000,0,Bass Hill - Georges Hall,Bass Hill
3691,10041360000,0,Bass Hill - Georges Hall,Bass Hill
3692,10041390000,0,Bass Hill - Georges Hall,Bass Hill
3693,10041400000,0,Bass Hill - Georges Hall,Bass Hill
3694,10041412000,0,Bass Hill - Georges Hall,Bass Hill
3695,10041430000,0,Bass Hill - Georges Hall,Bass Hill
3696,10041450000,0,Bass Hill - Georges Hall,Bass Hill
3697,10041460000,0,Bass Hill - Georges Hall,Bass Hill
3698,10041470000,0,Bass Hill - Georges Hall,Bass Hill
3699,10041480000,0,Bass Hill - Georges Hall,Bass Hill
3700,10041512000,0,Chester Hill - Sefton,Bass Hill
3701,10041520000,0,Bass Hill - Georges Hall,Bass Hill
3702,10041530000,0,Bass Hill - Georges Hall,Bass Hill
3703,10041550000,0,Chester Hill - Sefton,Sefton
3704,10041560000,0,Chester Hill - Sefton,Sefton
3705,10041570000,0,Chester Hill - Sefton,Sefton
3706,10041590000,0,Chester Hill - Sefton,Sefton
3707,10041600000,0,Chester Hill - Sefton,Sefton
3708,10041610000,0,Chester Hill - Sefton,Sefton
3709,10041620000,0,Chester Hill - Sefton,Sefton
3710,10041630000,0,Chester Hill - Sefton,Sefton
3711,10041660000,0,Chester Hill - Sefton,Sefton
3712,10041670000,0,Chester Hill - Sefton,Sefton
3713,10041681000,0,Chester Hill - Sefton,Sefton
3714,10041682000,0,Chester Hill - Sefton,Sefton
3715,10041691000,0,Chester Hill - Sefton,Sefton
3716,10041692000,0,Chester Hill - Sefton,Sefton
3717,10041700000,0,Chester Hill - Sefton,Sefton
3718,10041710000,0,Chester Hill - Sefton,Sefton
3719,10041720000,0,Chester Hill - Sefton,Sefton
3720,10041730000,0,Chester Hill - Sefton,Sefton
3721,10041740000,0,Chester Hill - Sefton,Sefton
3722,10041760000,0,Yagoona - Birrong,Birrong
3723,10041770000,0,Yagoona - Birrong,Birrong
3724,10041780000,0,Yagoona - Birrong,Birrong
3725,10041790000,0,Yagoona - Birrong,Birrong
3726,10041800000,0,Yagoona - Birrong,Birrong
3727,10041810000,0,Yagoona - Birrong,Birrong
3728,10041820000,0,Yagoona - Birrong,Birrong
3729,10041830000,0,Yagoona - Birrong,Birrong
3730,10041840000,0,Yagoona - Birrong,Birrong
3731,10041850000,0,Yagoona - Birrong,Birrong
3732,10041860000,0,Yagoona - Birrong,Birrong
3733,10041870000,0,Yagoona - Birrong,Birrong
3734,10041880000,0,Yagoona - Birrong,Birrong
3735,10041890000,0,Yagoona - Birrong,Birrong
3736,10041900000,0,Yagoona - Birrong,Birrong
3737,10041910000,0,Yagoona - Birrong,Birrong
3738,10041920000,0,Yagoona - Birrong,Birrong
3739,10041940000,0,Yagoona - Birrong,Birrong
3740,10041950000,0,Yagoona - Birrong,Birrong
3741,10041961000,0,Yagoona - Birrong,Birrong
3742,10041962000,0,Yagoona - Birrong,Birrong
3743,10041970000,0,Yagoona - Birrong,Birrong
3744,10041980000,0,Yagoona - Birrong,Yagoona
3745,10041990000,0,Yagoona - Birrong,Yagoona
3746,10042000000,0,Yagoona - Birrong,Yagoona
3747,10042010000,0,Yagoona - Birrong,Yagoona
3748,10042020000,0,Yagoona - Birrong,Yagoona
3749,10042030000,0,Yagoona - Birrong,Yagoona
3750,10042040000,0,Yagoona - Birrong,Yagoona
3751,10042050000,0,Yagoona - Birrong,Yagoona
3752,10042060000,0,Yagoona - Birrong,Yagoona
3753,10042070000,0,Yagoona - Birrong,Yagoona
3754,10042080000,0,Yagoona - Birrong,Yagoona
3755,10042090000,0,Yagoona - Birrong,Yagoona
3756,10042100000,0,Yagoona - Birrong,Yagoona
3757,10042110000,0,Yagoona - Birrong,Yagoona
3758,10042120000,0,Yagoona - Birrong,Yagoona
3759,10042130000,0,Yagoona - Birrong,Yagoona
3760,10042140000,0,Yagoona - Birrong,Yagoona
3761,10042150000,0,Yagoona - Birrong,Yagoona
3762,10042160000,0,Yagoona - Birrong,Yagoona
3763,10042170000,0,Yagoona - Birrong,Yagoona
3764,10042180000,0,Yagoona - Birrong,Yagoona
3765,10042190000,0,Yagoona - Birrong,Yagoona
3766,10042200000,0,Yagoona - Birrong,Yagoona
3767,10042210000,0,Yagoona - Birrong,Yagoona
3768,10042221000,0,Yagoona - Birrong,Yagoona
3769,10042222000,0,Yagoona - Birrong,Yagoona
3770,10042230000,0,Yagoona - Birrong,Yagoona
3771,10042240000,0,Yagoona - Birrong,Yagoona
3772,10042250000,0,Bass Hill - Georges Hall,Yagoona
3773,10042262000,0,Yagoona - Birrong,Yagoona
3774,10042271000,0,Bass Hill - Georges Hall,Yagoona
3775,10042272000,0,Yagoona - Birrong,Yagoona
3776,10042280000,0,Yagoona - Birrong,Yagoona
3777,10042290000,0,Yagoona - Birrong,Yagoona
3778,10042300000,0,Yagoona - Birrong,Yagoona
3779,10042310000,0,Yagoona - Birrong,Yagoona
3780,10042320000,0,Yagoona - Birrong,Yagoona
3781,10042330000,0,Yagoona - Birrong,Yagoona
3782,10042340000,0,Yagoona - Birrong,Yagoona
3783,10042350000,0,Yagoona - Birrong,Yagoona
3784,10042360000,0,Yagoona - Birrong,Yagoona
3785,10042370000,0,Yagoona - Birrong,Yagoona
3786,10042380000,0,Yagoona - Birrong,Yagoona
3787,10042390000,0,Yagoona - Birrong,Yagoona
3788,10042401000,0,Yagoona - Birrong,Yagoona
3789,10042402000,0,Yagoona - Birrong,Yagoona
3790,10042403000,0,Yagoona - Birrong,Yagoona
3791,10042404000,0,Yagoona - Birrong,Yagoona
3792,10042405000,0,Yagoona - Birrong,Yagoona
3793,10042411000,0,Yagoona - Birrong,Yagoona
3794,10042412000,0,Yagoona - Birrong,Yagoona
3795,10042420000,0,Yagoona - Birrong,Yagoona
3796,10042430000,0,Yagoona - Birrong,Yagoona
3797,10042450000,0,Yagoona - Birrong,Yagoona
3798,10042460000,0,Yagoona - Birrong,Yagoona
3799,10042470000,0,Yagoona - Birrong,Yagoona
3800,10042480000,0,Yagoona - Birrong,Yagoona
3801,10042490000,0,Yagoona - Birrong,Yagoona
3802,10042510000,0,Yagoona - Birrong,Yagoona
3803,10042520000,0,Yagoona - Birrong,Yagoona
3804,10042530000,0,Yagoona - Birrong,Yagoona
3805,10042540000,0,Yagoona - Birrong,Yagoona
3806,10042550000,0,Yagoona - Birrong,Yagoona
3807,10042570000,0,Yagoona - Birrong,Yagoona
3808,10042580000,0,Yagoona - Birrong,Yagoona
3809,10042590000,0,Yagoona - Birrong,Yagoona
3810,10042600000,0,Yagoona - Birrong,Yagoona
3811,10042610000,0,Yagoona - Birrong,Yagoona
3812,10042620000,0,Yagoona - Birrong,Yagoona
3813,10042630000,0,Yagoona - Birrong,Yagoona
3814,10042640000,0,Yagoona - Birrong,Yagoona
3815,10042650000,0,Yagoona - Birrong,Yagoona
3816,10042660000,0,Yagoona - Birrong,Yagoona
3817,10042670000,0,Yagoona - Birrong,Yagoona
3818,10042680000,0,Yagoona - Birrong,Yagoona
3819,10042690000,0,Yagoona - Birrong,Yagoona
3820,10042700000,0,Yagoona - Birrong,Yagoona
3821,10042710000,0,Yagoona - Birrong,Yagoona
3822,10042720000,0,Yagoona - Birrong,Yagoona
3823,10042730000,0,Yagoona - Birrong,Yagoona
3824,10042740000,0,Yagoona - Birrong,Yagoona
3825,10042750000,0,Yagoona - Birrong,Yagoona
3826,10042760000,0,Yagoona - Birrong,Yagoona
3827,10042770000,0,Yagoona - Birrong,Yagoona
3828,10042780000,0,Yagoona - Birrong,Yagoona
3829,10042790000,0,Yagoona - Birrong,Yagoona
3830,10042801000,0,Yagoona - Birrong,Yagoona
3831,10042810000,0,Yagoona - Birrong,Yagoona
3832,10042820000,0,Yagoona - Birrong,Yagoona
3833,10042830000,0,Yagoona - Birrong,Yagoona
3834,10042850000,0,Yagoona - Birrong,Yagoona
3835,10042860000,0,Yagoona - Birrong,Yagoona
3836,10042871000,0,Yagoona - Birrong,Yagoona
3837,10042872000,0,Yagoona - Birrong,Yagoona
3838,10042880000,0,Yagoona - Birrong,Yagoona
3839,10042890000,0,Bass Hill - Georges Hall,Bass Hill
3840,10042900000,0,Bass Hill - Georges Hall,Bass Hill
3841,10042910000,0,Bass Hill - Georges Hall,Bass Hill
3842,10042920000,0,Bass Hill - Georges Hall,Bass Hill
3843,10042930000,0,Bass Hill - Georges Hall,Bass Hill
3844,10042940000,0,Bass Hill - Georges Hall,Bass Hill
3845,10042950000,0,Bass Hill - Georges Hall,Bass Hill
3846,10042960000,0,Bass Hill - Georges Hall,Bass Hill
3847,10042970000,0,Bass Hill - Georges Hall,Bass Hill
3848,10042980000,0,Bass Hill - Georges Hall,Bass Hill
3849,10042990000,0,Bass Hill - Georges Hall,Bass Hill
3850,10043000000,0,Bass Hill - Georges Hall,Georges Hall
3851,10043010000,0,Bass Hill - Georges Hall,Bass Hill
3852,10043071000,0,Bass Hill - Georges Hall,Georges Hall
3853,10043072000,0,Bass Hill - Georges Hall,Georges Hall
3854,10043080000,0,Bass Hill - Georges Hall,Georges Hall
3855,10043090000,0,Bass Hill - Georges Hall,Georges Hall
3856,10043120000,0,Bass Hill - Georges Hall,Georges Hall
3857,10043130000,0,Bass Hill - Georges Hall,Georges Hall
3858,10043140000,0,Bass Hill - Georges Hall,Georges Hall
3859,10043150000,0,Bass Hill - Georges Hall,Georges Hall
3860,10043160000,0,Bass Hill - Georges Hall,Georges Hall
3861,10043170000,0,Bass Hill - Georges Hall,Georges Hall
3862,10043180000,0,Bass Hill - Georges Hall,Georges Hall
3863,10043190000,0,Bass Hill - Georges Hall,Georges Hall
3864,10043210000,0,Bass Hill - Georges Hall,Georges Hall
3865,10043220000,0,Bass Hill - Georges Hall,Georges Hall
3866,10043240000,0,Bass Hill - Georges Hall,Georges Hall
3867,10043250000,0,Bass Hill - Georges Hall,Georges Hall
3868,10043261000,0,Bass Hill - Georges Hall,Georges Hall
3869,10043262000,0,Bass Hill - Georges Hall,Georges Hall
3870,10043270000,0,Bass Hill - Georges Hall,Georges Hall
3871,10043280000,0,Bass Hill - Georges Hall,Georges Hall
3872,10043290000,0,Bass Hill - Georges Hall,Georges Hall
3873,10043300000,0,Bass Hill - Georges Hall,Georges Hall
3874,10043310000,0,Bass Hill - Georges Hall,Georges Hall
3875,10043330000,0,Bass Hill - Georges Hall,Georges Hall
3876,10043340000,0,Bass Hill - Georges Hall,Georges Hall
3877,10043350000,0,Bass Hill - Georges Hall,Georges Hall
3878,10043360000,0,Bass Hill - Georges Hall,Georges Hall
3879,10043370000,0,Bass Hill - Georges Hall,Georges Hall
3880,10043380000,0,Bass Hill - Georges Hall,Georges Hall
3881,10043390000,0,Bass Hill - Georges Hall,Georges Hall
3882,10043410000,0,Bass Hill - Georges Hall,Georges Hall
3883,10043420000,0,Bass Hill - Georges Hall,Georges Hall
3884,10043430000,0,Bass Hill - Georges Hall,Georges Hall
3885,10043440000,0,Bass Hill - Georges Hall,Georges Hall
3886,10043450000,0,Bass Hill - Georges Hall,Georges Hall
3887,10043460000,0,Bass Hill - Georges Hall,Georges Hall
3888,10043470000,0,Bass Hill - Georges Hall,Georges Hall
3889,10043480000,0,Bass Hill - Georges Hall,Georges Hall
3890,10043500000,0,Bass Hill - Georges Hall,Georges Hall
3891,10043540000,0,Bass Hill - Georges Hall,Georges Hall
3892,10043550000,0,Bass Hill - Georges Hall,Georges Hall
3893,10043560000,0,Bass Hill - Georges Hall,Georges Hall
3894,10043570000,0,Bass Hill - Georges Hall,Georges Hall
3895,10043580000,0,Bass Hill - Georges Hall,Georges Hall
3896,10043590000,0,Bass Hill - Georges Hall,Bass Hill
3897,10043600000,0,Bass Hill - Georges Hall,Bass Hill
3898,10043612000,0,Bass Hill - Georges Hall,Bass Hill
3899,10043620000,0,Bass Hill - Georges Hall,Bass Hill
3900,10043630000,0,Bass Hill - Georges Hall,Yagoona
3901,10043640000,0,Bass Hill - Georges Hall,Bass Hill
3902,10043650000,0,Bass Hill - Georges Hall,Bass Hill
3903,10043661000,0,Bass Hill - Georges Hall,Bass Hill
3904,10043662000,0,Bass Hill - Georges Hall,Bass Hill
3905,10043670000,0,Bass Hill - Georges Hall,Bass Hill
3906,10043680000,0,Bass Hill - Georges Hall,Bass Hill
3907,10043690000,0,Yagoona - Birrong,Yagoona
3908,10043700000,0,Yagoona - Birrong,Yagoona
3909,10043710000,0,Yagoona - Birrong,Yagoona
3910,10043720000,0,Yagoona - Birrong,Yagoona
3911,10043730000,0,Yagoona - Birrong,Yagoona
3912,10043740000,0,Yagoona - Birrong,Yagoona
3913,10043750000,0,Yagoona - Birrong,Yagoona
3914,10043770000,0,Yagoona - Birrong,Yagoona
3915,10043780000,0,Yagoona - Birrong,Yagoona
3916,10043790000,0,Yagoona - Birrong,Yagoona
3917,10043801000,0,Yagoona - Birrong,Yagoona
3918,10043802000,0,Yagoona - Birrong,Yagoona
3919,10043810000,0,Yagoona - Birrong,Yagoona
3920,10043820000,0,Yagoona - Birrong,Yagoona
3921,10043830000,0,Yagoona - Birrong,Yagoona
3922,10043840000,0,Yagoona - Birrong,Yagoona
3923,10043850000,0,Yagoona - Birrong,Yagoona
3924,10043861000,0,Condell Park,Condell Park
3925,10043862000,0,Condell Park,Condell Park
3926,10043863000,0,Condell Park,Condell Park
3927,10043871000,0,Condell Park,Condell Park
3928,10043872000,0,Condell Park,Condell Park
3929,10043873000,0,Condell Park,Condell Park
3930,10043881000,0,Condell Park,Condell Park
3931,10043882000,0,Condell Park,Condell Park
3932,10043891000,0,Condell Park,Revesby
3933,10043892000,0,Condell Park,Revesby
3934,10043900000,0,Bankstown - South,Bankstown
3935,10043910000,0,Condell Park,Condell Park
3936,10043920000,0,Condell Park,Condell Park
3937,10043930000,0,Condell Park,Condell Park
3938,10043940000,0,Condell Park,Condell Park
3939,10043950000,0,Condell Park,Condell Park
3940,10043960000,0,Condell Park,Condell Park
3941,10043970000,0,Condell Park,Condell Park
3942,10043980000,0,Condell Park,Condell Park
3943,10043990000,0,Condell Park,Condell Park
3944,10044000000,0,Condell Park,Condell Park
3945,10044010000,0,Condell Park,Condell Park
3946,10044020000,0,Condell Park,Condell Park
3947,10044030000,0,Condell Park,Condell Park
3948,10044040000,0,Condell Park,Condell Park
3949,10044050000,0,Condell Park,Condell Park
3950,10044060000,0,Condell Park,Condell Park
3951,10044070000,0,Condell Park,Condell Park
3952,10044080000,0,Condell Park,Condell Park
3953,10044090000,0,Condell Park,Condell Park
3954,10044130000,0,Condell Park,Condell Park
3955,10044151000,0,Condell Park,Condell Park
3956,10044152000,0,Condell Park,Condell Park
3957,10044153000,0,Condell Park,Condell Park
3958,10044160000,0,Condell Park,Condell Park
3959,10044170000,0,Condell Park,Condell Park
3960,10044180000,0,Condell Park,Condell Park
3961,10044190000,0,Condell Park,Condell Park
3962,10044200000,0,Condell Park,Condell Park
3963,10044210000,0,Condell Park,Condell Park
3964,10044220000,0,Condell Park,Condell Park
3965,10044240000,0,Condell Park,Condell Park
3966,10044250000,0,Condell Park,Condell Park
3967,10044260000,0,Condell Park,Condell Park
