MTMZCode,Buffer,Asset_ID,NF_ID,Named_Faci,Address,Ownership,Parent_Nam,WardName,SUBURB_NAM,Parenttype,SimpleCode,x,y,Tree_zone,_created,_created_b,_modified,_modified_,_sync_date,_id
MariSt-6091-Ab,500,RDS062495,NFI006091,Marion Street,Marion Street Bankstown,CBC,Marion Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0312441,-33.91741573,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,240020f4-251d-45d7-a546-4ca33e16e9dc
FrenAv-2402-Ab,500,RDS036310,NFI002402,French Avenue,French Avenue Bankstown,CBC,French Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0335478,-33.91306112,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,2b2a92c7-0853-4152-913d-c79f3f923210
MereSt-6080-Ac,500,RDS065020,NFI006080,Meredith Street,Meredith Street Bankstown,CBC,Meredith Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0321802,-33.91310044,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,480f9d53-671e-434a-bf54-d8c41d04a6df
WeigAv-3052-Bb,500,RDS100510,NFI003052,Weigand Avenue,Weigand Avenue Bankstown,CBC,Weigand Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0286647,-33.9161122,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,50703d8d-816c-4e09-a2f9-de8d0deb9581
MariSt-6090-Ac,500,RDS062496,NFI006090,Marion Street,Marion Street Bankstown,CBC,Marion Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0322911,-33.91734101,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,5077b69b-282b-42b5-ad69-e7651c2d7023
GordSt-2507-Bb,500,RDS038810,NFI002507,Gordon Street,Gordon Street Bankstown,CBC,Gordon Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0301199,-33.91525552,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,572e4f1b-a00f-46d1-92b2-3a097705f94b
MereSt-6080-Bc,500,RDS065020,NFI006080,Meredith Street,Meredith Street Bankstown,CBC,Meredith Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0320579,-33.91315748,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,6491298d-fc81-49c9-b641-d3a48fc7b4da
ChapRo-2403-Ab,500,RDS019940,NFI002403,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,BANKSTOWN,RDS,A,151.0335567,-33.91584208,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,65eda9e4-9177-4abe-b247-5d92efd37fdc
BungCr-3053-Bb,500,RDS015410,NFI003053,Bungalow Crescent,Bungalow Crescent Bankstown,CBC,Bungalow Crescent,BANKSTOWN,BANKSTOWN,RDS,B,151.0299833,-33.91634363,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,65ef7361-94d5-44e1-a8aa-c6b2d34250a9
CairAv-2510-Bb,500,RDS016410,NFI002510,Cairds Avenue,Cairds Avenue Bankstown,CBC,Cairds Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.030747,-33.91325733,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,663ce5f8-85f3-428c-ae5c-89b593da6968
RickRo-2405-Bb,500,RDS081310,NFI002405,Rickard Road,Rickard Road Bankstown,CBC,Rickard Road,BANKSTOWN,BANKSTOWN,RDS,B,151.032855,-33.91427044,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,6aa4f97f-0492-4ac2-892f-64be3ec262bf
KitcPa-2711-Ab,500,RDS053110,NFI002711,Kitchener Parade,Kitchener Parade Bankstown,CBC,Kitchener Parade,BANKSTOWN,BANKSTOWN,RDS,A,151.0327546,-33.91594489,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,6bee0b7e-2614-4384-9c56-82a5dbcba343
MereSt-6089-Bb,500,RDS065010,NFI006089,Meredith Street,Meredith Street Bankstown,CBC,Meredith Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0315275,-33.91568318,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,6dab6ee6-e6a9-4ac1-a3f5-bcc40c617b20
ReynAv-2957-Bb,500,RDS080910,NFI002957,Reynolds Avenue,Reynolds Avenue Bankstown,CBC,Reynolds Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0297289,-33.91333232,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,78d2583c-af6c-4823-a707-3928ac9249b2
MariSt-6090-Bc,500,RDS062496,NFI006090,Marion Street,Marion Street Bankstown,CBC,Marion Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0322739,-33.91723454,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,79f511b5-aa95-4f2d-9c8d-80257779bd4e
WeigAv-5176-Ab,500,RDS100520,NFI005176,Weigand Avenue,Weigand Avenue Bankstown,CBC,Weigand Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0292402,-33.91327685,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,7bd04092-297c-4b40-a9a3-64f5a632f1df
ChapRo-5122-Bb,500,RDS019945,NFI005122,Chapel Road,Chapel Road Bankstown,CBC,Chapel Road,BANKSTOWN,BANKSTOWN,RDS,B,151.034805,-33.91312611,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,805ccadd-aceb-48ce-aaa0-1cbc2e2580bb
ColeLa-2412-Ab,500,RDS114220,NFI002412,Cole Lane,Cole Lane Bankstown,CBC,Cole Lane,BANKSTOWN,BANKSTOWN,RDS,A,151.0326786,-33.91704042,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,8572897e-a62a-44af-b294-bb46343253b9
DepoPl-2509-Cc,500,RDS107910,NFI002509,Depot Place,Depot Place Bankstown,CBC,Depot Place,BANKSTOWN,BANKSTOWN,RDS,C,151.0321417,-33.91746615,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,8a44a1ec-4b6e-4af7-acd3-81b99ae1d04a
KitcPa-2711-Bb,500,RDS053110,NFI002711,Kitchener Parade,Kitchener Parade Bankstown,CBC,Kitchener Parade,BANKSTOWN,BANKSTOWN,RDS,B,151.0329449,-33.91556749,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,9180d619-a031-4da7-aea8-9d06dfa83dbd
WeigAv-3052-Ab,500,RDS100510,NFI003052,Weigand Avenue,Weigand Avenue Bankstown,CBC,Weigand Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0288048,-33.91604416,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,9301d6ff-4a52-41c7-a167-f423601166ea
CairAv-2510-Ab,500,RDS016410,NFI002510,Cairds Avenue,Cairds Avenue Bankstown,CBC,Cairds Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0307959,-33.91355949,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,9ac064c1-ff9c-4de1-b10c-35d1d04e7e8d
WeigAv-5176-Bb,500,RDS100520,NFI005176,Weigand Avenue,Weigand Avenue Bankstown,CBC,Weigand Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0291217,-33.91330998,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,aba4d3d8-1645-4c53-8190-455bcae2c434
ColeLa-2412-Bb,500,RDS114220,NFI002412,Cole Lane,Cole Lane Bankstown,CBC,Cole Lane,BANKSTOWN,BANKSTOWN,RDS,B,151.0326672,-33.91701503,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,b06678d8-c5af-4c7b-b60e-0903656a9255
RickRo-2405-Ab,500,RDS081310,NFI002405,Rickard Road,Rickard Road Bankstown,CBC,Rickard Road,BANKSTOWN,BANKSTOWN,RDS,A,151.0327913,-33.91435416,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,b1f80004-7014-4d03-8ec6-491554b8ffa9
DepoPl-2509-Ac,500,RDS107910,NFI002509,Depot Place,Depot Place Bankstown,CBC,Depot Place,BANKSTOWN,BANKSTOWN,RDS,A,151.032708,-33.9176207,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,ca6b49b8-d467-48e6-a323-dbc440c7fb3a
BungLa-2508-Zz,500,RDS111110,NFI002508,Bungalow Lane,Bungalow Lane Bankstown,CBC,Bungalow Lane,BANKSTOWN,BANKSTOWN,RDS,Z,151.0295616,-33.91576252,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,d0fc35e7-58b1-4e8e-b855-ef2c35ce9a92
ColeLa-2710-Bb,500,RDS114210,NFI002710,Cole Lane,Cole Lane Bankstown,CBC,Cole Lane,BANKSTOWN,BANKSTOWN,RDS,B,151.032336,-33.91676514,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,d7a372a4-d39f-43a1-b3ae-8c583ce284f6
FrenAv-2402-Bb,500,RDS036310,NFI002402,French Avenue,French Avenue Bankstown,CBC,French Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0332785,-33.91293466,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,d7e11620-2c0b-4918-9a3b-1e0a15436d80
KitcPa-2406-Ab,500,RDS053120,NFI002406,Kitchener Parade,Kitchener Parade Bankstown,CBC,Kitchener Parade,BANKSTOWN,BANKSTOWN,RDS,A,151.033299,-33.91388524,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,df4bd512-ed47-4d4f-8da7-92b61554b9a3
BungCr-3053-Ab,500,RDS015410,NFI003053,Bungalow Crescent,Bungalow Crescent Bankstown,CBC,Bungalow Crescent,BANKSTOWN,BANKSTOWN,RDS,A,151.0300763,-33.91642729,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,f0a25f05-40f7-4483-8fde-70f05ac65e4b
KitcPa-2406-Bb,500,RDS053120,NFI002406,Kitchener Parade,Kitchener Parade Bankstown,CBC,Kitchener Parade,BANKSTOWN,BANKSTOWN,RDS,B,151.0332436,-33.91362205,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,f36d3696-bbfe-463b-ba2b-264ecedad2f6
MariSt-6091-Bb,500,RDS062495,NFI006091,Marion Street,Marion Street Bankstown,CBC,Marion Street,BANKSTOWN,BANKSTOWN,RDS,B,151.0312631,-33.91731647,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,f84c8c6d-56c7-402a-9b48-ac00a241e7ef
MereSt-6089-Ab,500,RDS065010,NFI006089,Meredith Street,Meredith Street Bankstown,CBC,Meredith Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0315047,-33.91631644,44,14:30.0,robert.noar,29:35.0,robert.noar,29:35.0,fa7a7d0b-5620-4851-a17e-4594cc6b7d3c
KoalRo-5757-Bb,500,RDS053310,NFI005757,Koala Road,Koala Road Punchbowl,CBC,Koala Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0628857,-33.91874133,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,1069716e-5555-4701-87ee-18bfb9448454
WaraSt-2154-Ab,500,RDS098920,NFI002154,Waratah Street,Waratah Street Punchbowl,CBC,Waratah Street,BANKSTOWN,PUNCHBOWL,RDS,A,151.0594488,-33.92163297,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,1e67576a-e30f-4669-b132-907981076dea
LilaSt-2155-Bb,500,RDS057410,NFI002155,Lilac Street,Lilac Street Punchbowl,CBC,Lilac Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0600951,-33.92062805,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,3f5cbb2f-67c2-4cbd-bd72-f5d17016f154
PuncRo-2953-Ab,500,RDS078160,NFI002953,Punchbowl Road,Punchbowl Road Wiley Park,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0604431,-33.92155079,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,70f2252d-1521-450f-9b7e-c59539fbbaa7
AcacAv-2158-Bb,500,RDS000310,NFI002158,Acacia Avenue,Acacia Avenue Punchbowl,CBC,Acacia Avenue,BANKSTOWN,PUNCHBOWL,RDS,B,151.0571728,-33.92255058,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,72e1603e-e786-4725-bfc7-540c6776dbfa
LilaSt-2155-Ab,500,RDS057410,NFI002155,Lilac Street,Lilac Street Punchbowl,CBC,Lilac Street,BANKSTOWN,PUNCHBOWL,RDS,A,151.0601115,-33.92072392,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,97bd30d5-1cbc-49a5-a8f1-898f50d89659
PuncRo-3192-Bb,500,RDS078155,NFI003192,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0586233,-33.92287498,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,99515249-15dc-4480-86b3-58494c0d25b2
BouvSt-2729-Ab,500,RDS012410,NFI002729,Bouvardia Street,Bouvardia Street Punchbowl,CBC,Bouvardia Street,BANKSTOWN,PUNCHBOWL,RDS,A,151.0602515,-33.91966778,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,a896fc28-e1ad-4cc9-bee3-bfae39f50de6
PuncRo-3193-Bb,500,RDS078165,NFI003193,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0616664,-33.92052681,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,b46583d1-be15-4341-ae9c-274e9245f220
WaraSt-2154-Bb,500,RDS098920,NFI002154,Waratah Street,Waratah Street Punchbowl,CBC,Waratah Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0592915,-33.92170343,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,d4d84634-175b-4b03-8654-bb22bc7b5586
BouvSt-2729-Bb,500,RDS012410,NFI002729,Bouvardia Street,Bouvardia Street Punchbowl,CBC,Bouvardia Street,BANKSTOWN,PUNCHBOWL,RDS,B,151.0600901,-33.91955421,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,d8847850-8e06-4623-b205-1cf1bc638530
PuncRo-3194-Bb,500,RDS078167,NFI003194,Punchbowl Road,Punchbowl Road Wiley Park,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,B,151.0627358,-33.91962997,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,e27e6c14-ecae-4f84-aecc-43a42540ee8b
AcacAv-5979-Bb,500,RDS000320,NFI005979,Acacia Avenue,Acacia Avenue Punchbowl,CBC,Acacia Avenue,BANKSTOWN,PUNCHBOWL,RDS,B,151.0575833,-33.92040201,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,e58d619e-76da-4fa1-beb9-17a1408e149f
PuncRo-4473-Ab,500,RDS078180,NFI004473,Punchbowl Road,Punchbowl Road Punchbowl,RMS,Punchbowl Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0639454,-33.91854308,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,e7964f9f-d4a3-4770-bf33-5426ca295273
KoalRo-5757-Ab,500,RDS053310,NFI005757,Koala Road,Koala Road Punchbowl,CBC,Koala Road,BANKSTOWN,PUNCHBOWL,RDS,A,151.0627663,-33.91872575,80,14:30.0,robert.noar,29:37.0,robert.noar,29:37.0,f5c5ebf0-da6e-4710-8983-6212e771ac56
CantRo-4442-Ab,500,RDS017497,NFI004442,Canterbury Road,Canterbury Road Canterbury,RMS,Canterbury Road,CANTERBURY,HURLSTONE PARK,RDS,A,151.1259703,-33.90760618,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,145fd119-c2cf-4d35-8764-b4ad37f3627d
ActoSt-5678-Ab,500,RDS511110,NFI005678,Acton Street,Acton Street Hurlstone Park,CBC,Acton Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1240509,-33.91019453,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,3895792c-9bdc-46f7-8606-d5960b7e75bc
ActoSt-4100-Ab,500,RDS511120,NFI004100,Acton Street,Acton Street Hurlstone Park,CBC,Acton Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1267673,-33.91129144,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,3b281100-90ff-4d49-9c84-e14b4b822713
ActoSt-4100-Bb,500,RDS511120,NFI004100,Acton Street,Acton Street Hurlstone Park,CBC,Acton Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1266242,-33.91134841,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,50f1be35-41da-4612-a749-b0dbb7c95947
ChurSt-4452-Bb,500,RDS511230,NFI004452,Church Street,Church Street Hurlstone Park,CBC,Church Street,CANTERBURY,CANTERBURY,RDS,B,151.1227803,-33.91044887,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,6463ca7e-d39c-4d69-b8f8-1174dd615b06
PrinAv-5524-Ab,500,RDS077630,NFI005524,Pringle Avenue,Pringle Avenue Bankstown,CBC,Pringle Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0243986,-33.91920539,40,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,73cf58ee-c5c9-4bde-9aec-ca5172b0fc0b
ActoSt-5678-Bb,500,RDS511110,NFI005678,Acton Street,Acton Street Hurlstone Park,CBC,Acton Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1239069,-33.91020574,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,81081698-9ae9-489a-a349-1424ffa9fb2b
CrinSt-3267-Ab,500,RDS511630,NFI003267,Crinan Street,Crinan Street Hurlstone Park,CBC,Crinan Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1278654,-33.90677828,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,85675441-225a-458f-9293-2fc909c219e9
MariSt-5107-Ab,500,RDS062480,NFI005107,Marion Street,Marion Street Bankstown,CBC,Marion Street,BANKSTOWN,BANKSTOWN,RDS,A,151.0245649,-33.91769302,40,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,8ce4d7c7-53ca-4d99-9f45-fdb2845f2306
ChurSt-4452-Ab,500,RDS511230,NFI004452,Church Street,Church Street Hurlstone Park,CBC,Church Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1228641,-33.91044974,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,9a320c32-aef1-4603-907d-01f9bc8e2147
PrinAv-5524-Bb,500,RDS077630,NFI005524,Pringle Avenue,Pringle Avenue Bankstown,CBC,Pringle Avenue,BANKSTOWN,BANKSTOWN,RDS,B,151.0242803,-33.9192438,40,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,9d01c345-f8d9-4953-9c34-5020f02ad853
MillSt-3282-Bb,500,RDS514110,NFI003282,Mill Street,Mill Street Hurlstone Park,CBC,Mill Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1299556,-33.90981726,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,9d0e3e86-17bb-4ce9-a8b6-ab1849c8c8ce
CrinSt-5802-Bb,500,RDS511620,NFI005802,Crinan Street,Crinan Street Hurlstone Park,CBC,Crinan Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1294608,-33.90795927,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,9dac26bd-ec24-48e8-9cf7-b44ee355d13a
MillLa-5853-Ad,500,RDS514020,NFI005853,Mill Lane,Mill Lane Hurlstone Park,CBC,Mill Lane,CANTERBURY,HURLSTONE PARK,RDS,A,151.130511,-33.90951189,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,b11afc89-b618-4162-9ea2-1532f3f10e05
OxfoAv-5446-Ab,500,RDS073240,NFI005446,Oxford Avenue,Oxford Avenue Bankstown,CBC,Oxford Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0261078,-33.91885039,40,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,b808b1e8-bc58-487d-9c81-ba47914bfc09
CantRo-4451-Ab,500,RDS017496,NFI004451,Canterbury Road,Canterbury Road Canterbury,RMS,Canterbury Road,CANTERBURY,CANTERBURY,RDS,A,151.1218238,-33.91047968,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,c6050223-73db-4c3b-a0fe-a5226481b8e6
MillSt-3282-Ab,500,RDS514110,NFI003282,Mill Street,Mill Street Hurlstone Park,CBC,Mill Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1300849,-33.90974601,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,cab839ac-54d2-452d-ad34-035ea3215bdf
MillLa-5853-Bd,500,RDS514020,NFI005853,Mill Lane,Mill Lane Hurlstone Park,CBC,Mill Lane,CANTERBURY,HURLSTONE PARK,RDS,B,151.1303657,-33.909458,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,cb7d3c05-48c1-4b1d-ba5f-5fa0c4048ad8
OxfoAv-5444-Ab,500,RDS073230,NFI005444,Oxford Avenue,Oxford Avenue Bankstown,CBC,Oxford Avenue,BANKSTOWN,BANKSTOWN,RDS,A,151.0256495,-33.92100981,40,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,e9b3a4fb-499e-4c2d-b240-5c7cea723d12
FlosSt-4098-Ac,500,RDS514540,NFI004098,Floss Street,Floss Street Hurlstone Park,CBC,Floss Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1325475,-33.91014329,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,0043268f-d391-4fb6-b9e1-4e1cef585e15
BlicPa-3244-Ab,500,RDS511310,NFI003244,Blick Parade,Blick Parade Canterbury,CBC,Blick Parade,CANTERBURY,CANTERBURY,RDS,A,151.1219062,-33.91113797,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,067e1f95-bcd2-447b-8291-5a6498858e7b
FlosSt-4603-Bb,500,RDS514520,NFI004603,Floss Street,Floss Street Hurlstone Park,CBC,Floss Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1276006,-33.90979373,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,06ec7dec-5f29-4eb7-9efe-0cdc02857869
DunsSt-4101-Ab,500,RDS511510,NFI004101,Dunstaffenage Street,Dunstaffenage Street Hurlstone Park,CBC,Dunstaffenage Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1287004,-33.91096649,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,083fad48-b451-4c2f-a3c0-32cb936b7b4e
MintSt-3265-Ab,500,RDS510210,NFI003265,Minter Street,Minter Street Canterbury,CBC,Minter Street,CANTERBURY,CANTERBURY,RDS,A,151.1208251,-33.91257119,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,0b9d165d-bd1f-45b2-96d5-7ae260b671ff
ChurSt-4103-Bb,500,RDS511220,NFI004103,Church Street,Church Street Canterbury,CBC,Church Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1225828,-33.911904,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,0caa1e62-2ef6-4da3-b535-f99314353d76
DunkAv-4831-Ab,500,RDS514210,NFI004831,Dunkeld Avenue,Dunkeld Avenue Hurlstone Park,CBC,Dunkeld Avenue,CANTERBURY,HURLSTONE PARK,RDS,A,151.1261787,-33.90832964,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,0d2a2ffa-75a0-41e2-bcd6-60130847c0b5
BurnSt-4459-Ab,500,RDS515610,NFI004459,Burnett Street,Burnett Street Hurlstone Park,CBC,Burnett Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1296449,-33.9128386,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,0d6c855f-311b-4948-bd26-402e43f258b4
BurnSt-4459-Bb,500,RDS515610,NFI004459,Burnett Street,Burnett Street Hurlstone Park,CBC,Burnett Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1296147,-33.91273951,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,12f3b091-6f0c-4708-ac71-f6969cd9c4b9
RailSt-4723-Bb,500,RDS515410,NFI004723,Railway Street,Railway Street Hurlstone Park,CBC,Railway Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1297828,-33.91219168,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,16b5a7de-1272-486e-b40d-c064cd1a951f
DunkLa-4832-Bb,500,RDS514310,NFI004832,Dunkeld Lane,Dunkeld Lane Hurlstone Park,CBC,Dunkeld Lane,CANTERBURY,HURLSTONE PARK,RDS,B,151.1251002,-33.90875952,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,1710d72a-99b2-43bb-95aa-6397278fdbb4
MelfSt-3316-Bb,500,RDS511430,NFI003316,Melford Street,Melford Street Hurlstone Park,CBC,Melford Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1272946,-33.90831529,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,18e603e6-d67f-473b-9b45-4e4f71532cc8
SugaHo-4724-Ab,500,RDS516110,NFI004724,Sugar House Road,Sugar House Road Hurlstone Park,CBC,Sugar House Road,CANTERBURY,HURLSTONE PARK,RDS,A,151.1222172,-33.9137267,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,195c8e27-88f8-4f82-879e-86b525f2d6f0
BurnSt-4721-Bb,500,RDS515620,NFI004721,Burnett Street,Burnett Street Hurlstone Park,CBC,Burnett Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1322787,-33.91355248,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,1d105be1-569f-4062-9270-3629e15f7ff6
HuttSt-3302-Ab,500,RDS516010,NFI003302,Hutton Street,Hutton Street Hurlstone Park,CBC,Hutton Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1234327,-33.91339638,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,23c89db8-ef84-4b28-92c9-0e7ef37ebce5
DunsSt-4101-Bb,500,RDS511510,NFI004101,Dunstaffenage Street,Dunstaffenage Street Hurlstone Park,CBC,Dunstaffenage Street,CANTERBURY,HURLSTONE PARK,RDS,B,151.1285994,-33.91093124,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,281b1cc2-849e-4b96-8e91-8074ab37506a
FlosSt-4098-Cc,500,RDS514540,NFI004098,Floss Street,Floss Street Hurlstone Park,CBC,Floss Street,CANTERBURY,HURLSTONE PARK,RDS,C,151.1330155,-33.91026041,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,2ca1f069-4bf4-427e-a74f-544db519539f
ChurSt-5791-Bb,500,RDS511210,NFI005791,Church Street,Church Street Canterbury,CBC,Church Street,CANTERBURY,CANTERBURY,RDS,B,151.1224142,-33.9127415,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,2f9a28c0-5c01-4867-baab-5c3420772a91
FlosSt-3287-Ac,500,RDS514530,NFI003287,Floss Street,Floss Street Hurlstone Park,CBC,Floss Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1296878,-33.91009302,140,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,3cdded54-afc7-4893-8f97-2997b6586e9e
CrieSt-3445-Bb,500,RDS508410,NFI003445,Crieff Street,Crieff Street Ashbury,CBC,Crieff Street,CANTERBURY,ASHBURY,RDS,B,151.1130919,-33.90381558,135,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,404dcb10-c212-4051-ac36-8136ec6f93d5
HopeSt-3236-Ab,500,RDS515310,NFI003236,Hopetoun Street,Hopetoun Street Hurlstone Park,CBC,Hopetoun Street,CANTERBURY,HURLSTONE PARK,RDS,A,151.1310449,-33.91219024,142,14:30.0,robert.noar,29:38.0,robert.noar,29:38.0,414d3a9b-bd16-41cf-a960-5f0ed101b5dc
